claim_id,make,model,series,year_from,year_to,engine_trim,fuel,stop_start,battery_type,source_code,standard_code,terminal_layout,cca_min,source_guide,source_year,confidence,notes
RACV-2131,TOYOTA,CELICA,ST162 ST184 ST204 2.0L 2.2L,1985,1999,,,,,RACV 2544,,,,RACV,2022,guide-REVERIFY,RACV parts EX:5375/AG:2544 | RACV p112
RACV-2132,TOYOTA,CELICA,ZZT231 1.8L,1999,2006,,,,,RACV 2544,,,,RACV,2022,guide-REVERIFY,RACV parts AG:2544 | RACV p112
RACV-2133,TOYOTA,CHASER,All variants,1996,2001,,,,,RACV 2544,,,,RACV,2022,guide-REVERIFY,Grey import. | RACV parts AG:2544 | RACV p112
RACV-2134,TOYOTA,COASTER,All variants,1980,2007,,,,,RACV 4862,,,,RACV,2022,guide-REVERIFY,Requires 2 batteries. | RACV parts EX:4862 | RACV p112
RACV-2135,TOYOTA,COROLLA,KE10 to KE55 1.2L 1.6L,1967,1981,,,,,RACV 2382,,,,RACV,2022,guide-REVERIFY,RACV parts EX:5375/AG:2382 | RACV p112
RACV-2136,TOYOTA,COROLLA,AE71 AE82 1.6L,1981,1989,,,,,RACV 2382,,,,RACV,2022,guide-REVERIFY,RACV parts EX:5375/AG:2382 | RACV p112
RACV-2137,TOYOTA,COROLLA,AE92 AE94 1.6L 1.8L,1989,1994,,,,,RACV 2382,,,,RACV,2022,guide-REVERIFY,RACV parts EX:5375/AG:2382 | RACV p112
RACV-2138,TOYOTA,COROLLA,AE101 AE102 1.6L 1.8L,1994,1999,,,,,RACV 2544,,,,RACV,2022,guide-REVERIFY,RACV parts EX:5375/AG:2544 | RACV p112
RACV-2139,TOYOTA,COROLLA,AE112 ZZE122 1.8L,1999,2007,,,,,RACV 2544,,,,RACV,2022,guide-REVERIFY,RACV parts AG:2544 | RACV p112
RACV-2140,TOYOTA,COROLLA,ZRE152 1.8L,2007,2012,,,,,RACV 2544,,,,RACV,2022,guide-REVERIFY,RACV parts AG:2544 | RACV p112
RACV-2141,TOYOTA,COROLLA,ZRE182 1.8L Petrol,2012,2018,,,,,RACV 2544,,,,RACV,2022,guide-REVERIFY,RACV parts AG:2544 | RACV p112
RACV-2142,TOYOTA,COROLLA,ZWE186 Hybrid,2016,2018,,,,,RACV 5526,,,,RACV,2022,guide-REVERIFY,Auxiliary battery in boot. Vent tube must be connected. | RACV parts AG:5526 | reg required | RACV p112
RACV-2143,TOYOTA,COROLLA,MZEA12 2.0L Petrol,2018,,,,Y,EFB,RACV 4026,,,,RACV,2022,guide-REVERIFY,Stop Start; must use EFB. | RACV parts AG:4026 | reg required | RACV p113
RACV-2144,TOYOTA,COROLLA,ZWE211 ZWE219 Hybrid,2018,,,,,,RACV 5526,,,,RACV,2022,guide-REVERIFY,Auxiliary battery in boot. Vent tube must be connected. Some variants LN1. | RACV parts AG:5526 | reg required | RACV p113
RACV-2145,TOYOTA,COROLLA CROSS,MXGA10 2.0L Petrol,2022,,,,Y,EFB,RACV 4026,,,,RACV,2022,guide-REVERIFY,Stop Start; must use EFB. | RACV parts AG:4026 | reg required | RACV p113
RACV-2146,TOYOTA,COROLLA CROSS,MXGH10 Hybrid,2022,,,,,,RACV 5526,,,,RACV,2022,guide-REVERIFY,Auxiliary battery. Vent tube must be connected. | RACV parts AG:5526 | reg required | RACV p113
RACV-2147,TOYOTA,CORONA,RT81 RT104 RT133 2.0L,1968,1983,,,,,RACV 2382,,,,RACV,2022,guide-REVERIFY,RACV parts EX:5375/AG:2382 | RACV p113
RACV-2148,TOYOTA,CORONA,ST141 SV21 2.0L,1983,1987,,,,,RACV 2382,,,,RACV,2022,guide-REVERIFY,RACV parts EX:5375/AG:2382 | RACV p113
RACV-2149,TOYOTA,CRESSIDA,MX32 MX62 MX73 MX83,1977,1993,,,,,RACV 2541,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2501/AG:2541 | RACV p113
RACV-2150,TOYOTA,CROWN,MS65 MS85 MS112,1971,1988,,,,,RACV 2541,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2501/AG:2541 | RACV p113
RACV-2151,TOYOTA,DYNA,All variants,1980,2005,,,,,RACV 4862,,,,RACV,2022,guide-REVERIFY,Requires 2 batteries on some variants. | RACV parts EX:4862 | RACV p113
RACV-2152,TOYOTA,ECHO,NCP10 NCP12 NCP13 1.3L 1.5L,1999,2005,,,,,RACV 2383,,,,RACV,2022,guide-REVERIFY,RACV parts AG:2383 | RACV p113
RACV-2153,TOYOTA,ESTIMA,All variants,1991,,,,,,RACV 2544,,,,RACV,2022,guide-REVERIFY,Grey import - verify battery size before ordering. | RACV parts AG:2544 | RACV p113
RACV-2154,TOYOTA,FJ CRUISER,GSJ15 4.0L V6,2011,2016,,,,,RACV 5582,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2502/PR:2542/AG:5582 | RACV p113
RACV-2155,TOYOTA,FORTUNER,GUN156 2.8L Diesel,2015,,,,,,RACV 5594,,,,RACV,2022,guide-REVERIFY,RACV parts PR:3884/AG:5594 | RACV p113
RACV-2156,TOYOTA,GRANVIA,All variants,2019,,,,,,RACV 5594,,,,RACV,2022,guide-REVERIFY,RACV parts PR:3884/AG:5594 | RACV p113
RACV-2157,TOYOTA,HIACE,RH LH YH 1.8L 2.0L 2.2L 2.4L,1977,1989,,,,,RACV 2542,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2502/AG:2542 | RACV p113
RACV-2158,TOYOTA,HIACE,LH103 LH113 LH125 2.8L Diesel,1989,2005,,,,,RACV 5593,,,,RACV,2022,guide-REVERIFY,RACV parts EX:4703/PR:2543/AG:5593 | RACV p113
RACV-2159,TOYOTA,HIACE,RZH103 RZH113 2.4L Petrol,1989,2005,,,,,RACV 2542,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2502/AG:2542 | RACV p113
RACV-2160,TOYOTA,HIACE,TRH KDH 2.7L Petrol 3.0L Diesel,2005,2019,,,,,RACV 5594,,,,RACV,2022,guide-REVERIFY,Diesel variants 4704. Petrol 2544. | RACV parts EX:4704/PR:2544/AG:5594 | RACV p114
RACV-2161,TOYOTA,HIACE,GDH300 2.8L Diesel,2019,,,,,,RACV 5594,,,,RACV,2022,guide-REVERIFY,RACV parts PR:3884/AG:5594 | RACV p114
RACV-2162,TOYOTA,HIGHLANDER,All variants,2003,2007,,,,,RACV 2542,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2502/AG:2542 | RACV p114
RACV-2163,TOYOTA,HILUX,RN LN YN 1.8L to 2.8L,1978,1997,,,,,RACV 2542,,,,RACV,2022,guide-REVERIFY,Diesel variants use 4703 2543. | RACV parts EX:2502/AG:2542 | RACV p114
RACV-2164,TOYOTA,HILUX,LN147 LN167 3.0L Diesel,1997,2005,,,,,RACV 5593,,,,RACV,2022,guide-REVERIFY,RACV parts EX:4703/PR:2543/AG:5593 | RACV p114
RACV-2165,TOYOTA,HILUX,RZN147 RZN169 2.7L Petrol,1997,2005,,,,,RACV 2542,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2502/AG:2542 | RACV p114
RACV-2166,TOYOTA,HILUX,KUN16 KUN26 3.0L Diesel,2005,2015,,,,,RACV 5594,,,,RACV,2022,guide-REVERIFY,RACV parts EX:4704/PR:2544/AG:5594 | RACV p114
RACV-2167,TOYOTA,HILUX,TGN16 2.7L Petrol,2005,2015,,,,,RACV 2542,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2502/AG:2542 | RACV p114
RACV-2168,TOYOTA,HILUX,GGN15 GGN25 4.0L V6 Petrol,2005,2015,,,,,RACV 5582,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2502/PR:2542/AG:5582 | RACV p114
RACV-2169,TOYOTA,HILUX,GUN122 GUN123 2.4L Diesel,2015,,,,,,RACV 5594,,,,RACV,2022,guide-REVERIFY,RACV parts PR:3884/AG:5594 | RACV p114
RACV-2170,TOYOTA,HILUX,GUN125 GUN126 2.8L Diesel,2015,,,,,,RACV 5594,,,,RACV,2022,guide-REVERIFY,48V V-Active variants from 2024 - refer to OEM. | RACV parts PR:3884/AG:5594 | RACV p114
RACV-2171,TOYOTA,HILUX,TGN121 2.7L Petrol,2015,,,,,,RACV 5582,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2502/PR:2542/AG:5582 | RACV p114
RACV-2172,TOYOTA,KLUGER,MCU28 3.3L,2003,2007,,,,,RACV 2542,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2502/AG:2542 | RACV p114
RACV-2173,TOYOTA,KLUGER,GSU40 GSU45 3.5L,2007,2013,,,,,RACV 5556,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2502/PR:2542/AG:5556 | RACV p114
RACV-2174,TOYOTA,KLUGER,GSU50 GSU55 3.5L,2014,2020,,,,,RACV 5556,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2502/PR:2542/AG:5556 | RACV p114
RACV-2175,TOYOTA,KLUGER,AXUH78 Hybrid,2021,,,,,,RACV 5526,,,,RACV,2022,guide-REVERIFY,Auxiliary battery. Vent tube must be connected. | RACV parts AG:5526 | reg required | RACV p114
RACV-2176,TOYOTA,KLUGER,GXL 2.4L Turbo Petrol,2021,,,,Y,EFB,RACV 4026,,,,RACV,2022,guide-REVERIFY,Stop Start; must use EFB. | RACV parts AG:4026 | reg required | RACV p114
RACV-2177,TOYOTA,LANDCRUISER,FJ40 FJ45 BJ40 4.2L,1969,1984,,,,,RACV 2544,,,,RACV,2022,guide-REVERIFY,Diesel requires 2 batteries on some variants. | RACV parts EX:4704/AG:2544 | RACV p115
RACV-2178,TOYOTA,LANDCRUISER,60 Series 4.0L Diesel,1980,1990,,,,,RACV 5594,,,,RACV,2022,guide-REVERIFY,Some require 2 batteries. | RACV parts EX:4704/PR:2544/AG:5594 | RACV p115
RACV-2179,TOYOTA,LANDCRUISER,70 Series 4.2L Diesel,1984,2007,,,,,RACV 5594,,,,RACV,2022,guide-REVERIFY,Some require 2 batteries. | RACV parts EX:4704/PR:2544/AG:5594 | RACV p115
RACV-2180,TOYOTA,LANDCRUISER,76 78 79 Series 4.5L V8 Diesel,2007,,,,,,RACV 5594,,,,RACV,2022,guide-REVERIFY,Requires 2 batteries. | RACV parts EX:4704/PR:2544/AG:5594 | RACV p115
RACV-2181,TOYOTA,LANDCRUISER,80 Series 4.2L Diesel,1990,1998,,,,,RACV 5594,,,,RACV,2022,guide-REVERIFY,Some require 2 batteries. | RACV parts EX:4704/PR:2544/AG:5594 | RACV p115
RACV-2182,TOYOTA,LANDCRUISER,80 Series 4.5L Petrol,1990,1998,,,,,RACV 2542,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2502/AG:2542 | RACV p115
RACV-2183,TOYOTA,LANDCRUISER,100 Series 4.2L Diesel,1998,2007,,,,,RACV 5594,,,,RACV,2022,guide-REVERIFY,Requires 2 batteries. | RACV parts EX:4704/PR:2544/AG:5594 | RACV p115
RACV-2184,TOYOTA,LANDCRUISER,100 Series 4.7L V8 Petrol,1998,2007,,,,,RACV 5594,,,,RACV,2022,guide-REVERIFY,RACV parts EX:4704/PR:2544/AG:5594 | RACV p115
RACV-2185,TOYOTA,LANDCRUISER,200 Series 4.5L V8 Diesel,2007,2021,,,,,RACV 5594,,,,RACV,2022,guide-REVERIFY,Requires 2 batteries. | RACV parts EX:4704/PR:2544/AG:5594 | RACV p115
RACV-2186,TOYOTA,LANDCRUISER,200 Series 4.7L V8 Petrol,2007,2012,,,,,RACV 5594,,,,RACV,2022,guide-REVERIFY,RACV parts EX:4704/PR:2544/AG:5594 | RACV p115
RACV-2187,TOYOTA,LANDCRUISER,300 Series 3.3L V6 Diesel,2021,,,,,AGM,RACV 5594,,,,RACV,2022,guide-REVERIFY,Must use AGM. Refer to OEM before disconnecting. | RACV parts AG:5594 | reg required | RACV p115
RACV-2188,TOYOTA,LANDCRUISER PRADO,90 Series 2.7L 3.4L Petrol,1996,2002,,,,,RACV 2542,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2502/AG:2542 | RACV p115
RACV-2189,TOYOTA,LANDCRUISER PRADO,90 Series 3.0L Diesel,2000,2002,,,,,RACV 5593,,,,RACV,2022,guide-REVERIFY,RACV parts EX:4703/PR:2543/AG:5593 | RACV p115
RACV-2190,TOYOTA,LANDCRUISER PRADO,120 Series 2.7L 4.0L Petrol,2002,2009,,,,,RACV 5582,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2502/PR:2542/AG:5582 | RACV p115
RACV-2191,TOYOTA,LANDCRUISER PRADO,120 Series 3.0L Diesel,2002,2009,,,,,RACV 5594,,,,RACV,2022,guide-REVERIFY,RACV parts EX:4704/PR:2544/AG:5594 | RACV p116
RACV-2192,TOYOTA,LANDCRUISER PRADO,150 Series 4.0L V6 Petrol,2009,2017,,,,,RACV 5582,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2502/PR:2542/AG:5582 | RACV p116
RACV-2193,TOYOTA,LANDCRUISER PRADO,150 Series 3.0L Diesel,2009,2015,,,,,RACV 5594,,,,RACV,2022,guide-REVERIFY,RACV parts EX:4704/PR:2544/AG:5594 | RACV p116
RACV-2194,TOYOTA,LANDCRUISER PRADO,150 Series 2.8L Diesel,2015,2023,,,,,RACV 5594,,,,RACV,2022,guide-REVERIFY,RACV parts PR:3884/AG:5594 | RACV p116
RACV-2195,TOYOTA,LANDCRUISER PRADO,250 Series 2.8L Diesel 48V,2024,,,,,AGM,RACV 5594,,,,RACV,2022,guide-REVERIFY,Must use AGM. 48V V-Active system - refer to OEM. | RACV parts AG:5594 | reg required | RACV p116
RACV-2196,TOYOTA,LEXCEN,All variants,1989,1997,,,,,RACV 2542,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2502/AG:2542 | RACV p116
RACV-2197,TOYOTA,LITEACE,All variants,1980,1992,,,,,RACV 2382,,,,RACV,2022,guide-REVERIFY,RACV parts EX:5375/AG:2382 | RACV p116
RACV-2198,TOYOTA,MR2,AW11 SW20 1.6L 2.0L,1987,2000,,,,,RACV 2544,,,,RACV,2022,guide-REVERIFY,Battery in front boot. | RACV parts AG:2544 | RACV p116
RACV-2199,TOYOTA,MR2,ZZW30 1.8L,2000,2006,,,,,RACV 2384,,,,RACV,2022,guide-REVERIFY,RACV parts AG:2384 | RACV p116
RACV-2200,TOYOTA,PASEO,All variants,1991,1999,,,,,RACV 2383,,,,RACV,2022,guide-REVERIFY,RACV parts AG:2383 | RACV p116
RACV-2201,TOYOTA,PRIUS,NHW20 1.5L Hybrid,2003,2009,,,,,RACV 5526,,,,RACV,2022,guide-REVERIFY,Auxiliary battery in boot. Vent tube must be connected. Special S46B24R on some. | RACV parts AG:5526 | reg required | RACV p116
RACV-2202,TOYOTA,PRIUS,ZVW30 1.8L Hybrid,2009,2016,,,,,RACV 5526,,,,RACV,2022,guide-REVERIFY,Auxiliary battery in boot. Vent tube must be connected. Special S46B24R on some. | RACV parts AG:5526 | reg required | RACV p116
RACV-2203,TOYOTA,PRIUS C,NHP10 1.5L Hybrid,2012,2020,,,,,RACV 5526,,,,RACV,2022,guide-REVERIFY,Auxiliary battery. Vent tube must be connected. Special S34B20R on some - refer to OEM. | RACV parts AG:5526 | reg required | RACV p116
RACV-2204,TOYOTA,PRIUS V,ZVW40 1.8L Hybrid,2012,2017,,,,,RACV 5526,,,,RACV,2022,guide-REVERIFY,Auxiliary battery. Vent tube must be connected. | RACV parts AG:5526 | reg required | RACV p116
RACV-2205,TOYOTA,RAV4,SXA10 SXA11 2.0L,1994,2000,,,,,RACV 2544,,,,RACV,2022,guide-REVERIFY,RACV parts AG:2544 | RACV p116
RACV-2206,TOYOTA,RAV4,ACA20 ACA21 2.0L 2.4L,2000,2006,,,,,RACV 2544,,,,RACV,2022,guide-REVERIFY,RACV parts AG:2544 | RACV p117
RACV-2207,TOYOTA,RAV4,ACA33 ACA38 2.4L,2006,2013,,,,,RACV 5526,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2502/PR:2544/AG:5526 | RACV p117
RACV-2208,TOYOTA,RAV4,ALA49 2.2L Diesel,2013,2018,,,,,RACV 5536,,,,RACV,2022,guide-REVERIFY,RACV parts EX:3664/PR:3884/AG:5536 | RACV p117
RACV-2209,TOYOTA,RAV4,ASA44 ZSA42 2.0L 2.5L Petrol,2013,2019,,,,,RACV 5526,,,,RACV,2022,guide-REVERIFY,RACV parts EX:3554/PR:2544/AG:5526 | RACV p117
RACV-2210,TOYOTA,RAV4,MXAA52 2.0L Petrol,2019,,,,Y,EFB,RACV 4026,,,,RACV,2022,guide-REVERIFY,Stop Start; must use EFB. | RACV parts AG:4026 | reg required | RACV p117
RACV-2211,TOYOTA,RAV4,AXAH52 AXAH54 Hybrid,2019,,,,,,RACV 5526,,,,RACV,2022,guide-REVERIFY,Auxiliary battery LN2 AGM in engine bay. Refer to OEM. | RACV parts AG:5526 | reg required | RACV p117
RACV-2212,TOYOTA,RUKUS,AZE151 2.4L,2010,2015,,,,,RACV 5526,,,,RACV,2022,guide-REVERIFY,RACV parts EX:3554/PR:2544/AG:5526 | RACV p117
RACV-2213,TOYOTA,SOARER,All variants,1991,2000,,,,,RACV 2544,,,,RACV,2022,guide-REVERIFY,Grey import. | RACV parts AG:2544 | RACV p117
RACV-2214,TOYOTA,SPACIA,All variants,1993,2001,,,,,RACV 2382,,,,RACV,2022,guide-REVERIFY,RACV parts EX:5375/AG:2382 | RACV p117
RACV-2215,TOYOTA,SPRINTER,All variants,1989,2000,,,,,RACV 2544,,,,RACV,2022,guide-REVERIFY,RACV parts EX:5375/AG:2544 | RACV p117
RACV-2216,TOYOTA,STARLET,EP82 EP91 1.3L,1989,1999,,,,,RACV 2383,,,,RACV,2022,guide-REVERIFY,RACV parts AG:2383 | RACV p117
RACV-2217,TOYOTA,STOUT,All variants,1964,1979,,,,,RACV 2541,,,,RACV,2022,guide-REVERIFY,RACV parts EX:2501/AG:2541 | RACV p117
RACV-2218,TRIUMPH,TR4 TR5 TR6,All variants,1961,1976,,,,,RACV 2134,,,,RACV,2022,guide-REVERIFY,RACV parts EX:3372/AG:2134 | RACV p118
RACV-2219,VOLKSWAGEN,TIGUAN,"5N, 118TSI, 1.4L, Petrol",2011,2016,,,Y,AGM,RACV 5556,,,,RACV,2022,guide,Stop Start variants must use AGM. | RACV parts PR:3664/AG:5556 | reg required | RACV p143
RACV-2220,VOLKSWAGEN,TIGUAN,"5N, 132TSI, 2.0L, Petrol",2011,2016,,,Y,AGM,RACV 5556,,,,RACV,2022,guide,Stop Start variants must use AGM. | RACV parts EX:3664/PR:3884/AG:5556 | reg required | RACV p143
RACV-2221,VOLKSWAGEN,TIGUAN,"5N, 103TDI, 2.0L, Diesel",2011,2016,,,Y,AGM,RACV 5556,,,,RACV,2022,guide,Stop Start variants must use AGM. | RACV parts EX:3664/PR:3884/AG:5556 | reg required | RACV p143
RACV-2222,VOLKSWAGEN,TIGUAN,"5N, 155TSI, 2.0L, Petrol",2011,2016,,,Y,AGM,RACV 5556,,,,RACV,2022,guide,Stop Start variants must use AGM. | RACV parts EX:3664/PR:3884/AG:5556 | reg required | RACV p143
RACV-2223,VOLKSWAGEN,TIGUAN,"AD1, 110TSI, 1.4L, Petrol",2016,,,,Y,AGM,RACV 5556,,,,RACV,2022,guide,Stop Start; must use AGM. | RACV parts AG:5556 | reg required | RACV p143
RACV-2224,VOLKSWAGEN,TIGUAN,"AD1, 132TSI, 2.0L, Petrol",2016,,,,Y,AGM,RACV 5556,,,,RACV,2022,guide,Stop Start; must use AGM. | RACV parts AG:5556 | reg required | RACV p143
RACV-2225,VOLKSWAGEN,TIGUAN,"AD1, 162TSI, 2.0L, Petrol",2016,,,,Y,AGM,RACV 5556,,,,RACV,2022,guide,Stop Start; must use AGM. | RACV parts AG:5556 | reg required | RACV p143
RACV-2226,VOLKSWAGEN,TIGUAN,"AD1, 110TDI, 2.0L, Diesel",2016,,,,Y,AGM,RACV 5556,,,,RACV,2022,guide,Stop Start; must use AGM. | RACV parts AG:5556 | reg required | RACV p143
RACV-2227,VOLKSWAGEN,TIGUAN ALLSPACE,"BW2, All variants",2018,,,,Y,AGM,RACV 5556,,,,RACV,2022,guide,Stop Start; must use AGM. | RACV parts AG:5556 | reg required | RACV p143
RACV-2228,VOLKSWAGEN,TOUAREG,"7L, 3.2L, V6, Petrol",2003,2010,,,,AGM,RACV 5566,,,,RACV,2022,guide,Must use AGM on air suspension variants. | RACV parts PR:3888/AG:5566 | reg required | RACV p143
RACV-2229,VOLKSWAGEN,TOUAREG,"7L, 4.2L, V8, Petrol",2003,2010,,,,AGM,RACV 5566,,,,RACV,2022,guide,Must use AGM on air suspension variants. | RACV parts PR:3888/AG:5566 | reg required | RACV p143
RACV-2230,VOLKSWAGEN,TOUAREG,"7L, 5.0L, V10, Diesel",2003,2010,,,,AGM,RACV 5566,,,,RACV,2022,guide,Requires 2 batteries. Must use AGM. | RACV parts PR:3888/AG:5566 | reg required | RACV p143
RACV-2231,VOLKSWAGEN,TOUAREG,"7L, R5, 2.5L, Diesel",2003,2010,,,,AGM,RACV 5566,,,,RACV,2022,guide,Must use AGM on air suspension variants. | RACV parts PR:3888/AG:5566 | reg required | RACV p143
RACV-2232,VOLKSWAGEN,TOUAREG,"7P, 3.0L, V6, Diesel",2011,2018,,,,AGM,RACV 5566,,,,RACV,2022,guide,Must use AGM. Auxiliary battery on some variants. | RACV parts AG:5566 | reg required | RACV p143
RACV-2233,VOLKSWAGEN,TOUAREG,"7P, 4.2L, V8, Diesel",2011,2018,,,,AGM,RACV 5566,,,,RACV,2022,guide,Must use AGM. Auxiliary battery on some variants. | RACV parts AG:5566 | reg required | RACV p143
RACV-2234,VOLKSWAGEN,TOUAREG,"CR, 3.0L, V6, Diesel",2019,,,,,AGM,RACV 5566,,,,RACV,2022,guide,Must use AGM. Refer to OEM before disconnecting. | RACV parts AG:5566 | reg required | RACV p144
RACV-2235,VOLKSWAGEN,TRANSPORTER,"T4, 2.0L, 2.5L, Petrol",1993,2004,,,,,RACV 5556,,,,RACV,2022,guide,RACV parts EX:3664/PR:3884/AG:5556 | RACV p144
RACV-2236,VOLKSWAGEN,TRANSPORTER,"T4, 2.4L, 2.5L, Diesel",1993,2004,,,,,RACV 5556,,,,RACV,2022,guide,RACV parts EX:3664/PR:3884/AG:5556 | RACV p144
RACV-2237,VOLKSWAGEN,TRANSPORTER,"T5, 2.0L, Petrol",2004,2015,,,Y,AGM,RACV 5566,,,,RACV,2022,guide,Stop Start variants must use AGM. | RACV parts PR:3888/AG:5566 | reg required | RACV p144
RACV-2238,VOLKSWAGEN,TRANSPORTER,"T5, 1.9L, 2.5L, Diesel",2004,2015,,,Y,AGM,RACV 5566,,,,RACV,2022,guide,Stop Start variants must use AGM. | RACV parts PR:3888/AG:5566 | reg required | RACV p144
RACV-2239,VOLKSWAGEN,TRANSPORTER,"T6, 2.0L, Diesel",2015,,,,Y,AGM,RACV 5566,,,,RACV,2022,guide,Stop Start variants must use AGM. | RACV parts PR:3888/AG:5566 | reg required | RACV p144
RACV-2240,VOLKSWAGEN,UP,"AA, 1.0L, Petrol",2012,2014,,,,,RACV 3552,,,,RACV,2022,guide,RACV parts AG:3552 | RACV p144
RACV-2241,VOLKSWAGEN,VENTO,All variants,1995,1998,,,,,RACV 5526,,,,RACV,2022,guide,RACV parts EX:3554/PR:3552/AG:5526 | RACV p144
RACV-2242,VOLVO,142,All variants,1967,1974,,,,,RACV 2541,,,,RACV,2022,guide,RACV parts EX:3554/AG:2541 | RACV p144
RACV-2243,VOLVO,144,All variants,1967,1974,,,,,RACV 2541,,,,RACV,2022,guide,RACV parts EX:3554/AG:2541 | RACV p144
RACV-2244,VOLVO,145,All variants,1967,1974,,,,,RACV 2541,,,,RACV,2022,guide,RACV parts EX:3554/AG:2541 | RACV p144
RACV-2245,VOLVO,164,All variants,1969,1975,,,,,RACV 2541,,,,RACV,2022,guide,RACV parts EX:3554/AG:2541 | RACV p144
RACV-2246,VOLVO,240,All variants,1974,1993,,,,,RACV 2541,,,,RACV,2022,guide,RACV parts EX:3554/AG:2541 | RACV p144
RACV-2247,VOLVO,244,All variants,1974,1993,,,,,RACV 2541,,,,RACV,2022,guide,RACV parts EX:3554/AG:2541 | RACV p144
RACV-2248,VOLVO,245,All variants,1974,1993,,,,,RACV 2541,,,,RACV,2022,guide,RACV parts EX:3554/AG:2541 | RACV p144
RACV-2249,VOLVO,260,All variants,1975,1985,,,,,RACV 2541,,,,RACV,2022,guide,RACV parts EX:3554/AG:2541 | RACV p144
RACV-2250,VOLVO,360,All variants,1984,1989,,,,,RACV 2541,,,,RACV,2022,guide,RACV parts EX:3554/AG:2541 | RACV p145
RACV-2251,VOLVO,740,All variants,1984,1992,,,,,RACV 5536,,,,RACV,2022,guide,RACV parts EX:3664/PR:3662/AG:5536 | RACV p145
RACV-2252,VOLVO,760,All variants,1984,1990,,,,,RACV 5536,,,,RACV,2022,guide,RACV parts EX:3664/PR:3662/AG:5536 | RACV p145
RACV-2253,VOLVO,850,All variants,1992,1997,,,,,RACV 5536,,,,RACV,2022,guide,RACV parts EX:3664/PR:3662/AG:5536 | RACV p145
RACV-2254,VOLVO,940,All variants,1991,1997,,,,,RACV 5536,,,,RACV,2022,guide,RACV parts EX:3664/PR:3662/AG:5536 | RACV p145
RACV-2255,VOLVO,960,All variants,1991,1997,,,,,RACV 5536,,,,RACV,2022,guide,RACV parts EX:3664/PR:3662/AG:5536 | RACV p145
RACV-2256,VOLVO,C30,"T5, Petrol",2007,2013,,,,,RACV 5556,,,,RACV,2022,guide,RACV parts EX:3664/PR:3884/AG:5556 | RACV p145
RACV-2257,VOLVO,C30,"D5, Diesel",2007,2013,,,,,RACV 5556,,,,RACV,2022,guide,RACV parts EX:3664/PR:3884/AG:5556 | RACV p145
RACV-2258,VOLVO,C70,All variants,1998,2006,,,,,RACV 5556,,,,RACV,2022,guide,RACV parts EX:3664/PR:3884/AG:5556 | RACV p145
RACV-2259,VOLVO,C70,"M, All variants",2006,2013,,,,,RACV 5556,,,,RACV,2022,guide,RACV parts EX:3664/PR:3884/AG:5556 | RACV p145
RACV-2260,VOLVO,S40,All variants,1997,2004,,,,,RACV 5556,,,,RACV,2022,guide,RACV parts EX:3664/PR:3884/AG:5556 | RACV p145
RACV-2261,VOLVO,S40,"M, All variants",2004,2012,,,,,RACV 5556,,,,RACV,2022,guide,RACV parts EX:3664/PR:3884/AG:5556 | RACV p145
RACV-2262,VOLVO,S60,"P24, 2.0L, 2.4L, 2.5L, Petrol",2000,2010,,,,,RACV 5556,,,,RACV,2022,guide,RACV parts EX:3664/PR:3884/AG:5556 | RACV p145
RACV-2263,VOLVO,S60,"P3, T4, T5, Petrol",2010,2018,,,Y,AGM,RACV 5566,,,,RACV,2022,guide,Stop Start variants must use AGM. | RACV parts PR:3888/AG:5566 | reg required | RACV p145
RACV-2264,VOLVO,S60,"P3, D4, D5, Diesel",2010,2018,,,Y,AGM,RACV 5566,,,,RACV,2022,guide,Stop Start variants must use AGM. | RACV parts PR:3888/AG:5566 | reg required | RACV p145
RACV-2265,VOLVO,S80,"TS, 2.4L, 2.9L, Petrol",1998,2006,,,,,RACV 5566,,,,RACV,2022,guide,RACV parts EX:3888/PR:3884/AG:5566 | RACV p146
RACV-2266,VOLVO,S80,"AS, 3.2L, 4.4L, Petrol",2006,2016,,,,,RACV 5566,,,,RACV,2022,guide,RACV parts EX:3888/PR:3884/AG:5566 | RACV p146
RACV-2267,VOLVO,S80,"AS, D5, Diesel",2006,2016,,,,,RACV 5566,,,,RACV,2022,guide,RACV parts EX:3888/PR:3884/AG:5566 | RACV p146
